is_offer_completed,gender,age,income,became_member_on_year,became_member_on_month,became_member_on_day,reward,difficulty,duration,offer_type,email,mobile,web,social
0,M,67,43000.0,2018,2,11,2,10,10,discount,True,True,True,True
1,F,118,70598.23,2017,7,14,2,10,10,discount,True,True,True,True
1,M,76,64000.0,2014,8,31,2,10,7,discount,True,True,True,False
1,F,19,61000.0,2015,6,7,2,10,10,discount,True,True,True,True
0,M,61,59000.0,2013,12,17,0,0,4,informational,True,True,True,False
1,O,61,69000.0,2015,12,19,5,20,10,discount,True,False,True,False
1,O,76,60000.0,2018,2,7,2,10,10,discount,True,True,True,True
1,F,66,94000.0,2017,2,15,10,10,5,bogo,True,True,True,True
1,F,37,54000.0,2017,2,26,10,10,7,bogo,True,True,False,True
0,M,49,48000.0,2017,7,31,10,10,7,bogo,True,True,False,True
1,F,61,61000.0,2017,9,26,10,10,5,bogo,True,True,True,True
1,F,58,111000.0,2017,8,12,2,10,7,discount,True,True,True,False
1,F,78,73000.0,2017,2,1,10,10,5,bogo,True,True,True,True
0,F,70,105000.0,2015,7,29,0,0,3,informational,True,True,False,True
1,M,43,61000.0,2018,5,24,10,10,7,bogo,True,True,False,True
0,M,41,71000.0,2017,11,16,0,0,3,informational,True,True,False,True
0,M,48,37000.0,2018,6,11,0,0,4,informational,True,True,True,False
1,F,39,34000.0,2017,1,2,3,7,7,discount,True,True,True,True
0,F,56,40000.0,2018,6,14,10,10,7,bogo,True,True,False,True
1,F,45,67000.0,2017,4,6,5,5,7,bogo,True,True,True,False
0,F,59,56000.0,2018,6,19,10,10,5,bogo,True,True,True,True
0,M,40,57000.0,2018,4,27,2,10,7,discount,True,True,True,False
0,F,118,70598.23,2016,6,10,10,10,5,bogo,True,True,True,True
0,M,56,54000.0,2018,1,4,5,20,10,discount,True,False,True,False
1,M,34,32000.0,2014,3,1,3,7,7,discount,True,True,True,True
1,F,40,75000.0,2016,9,20,3,7,7,discount,True,True,True,True
0,M,54,82000.0,2018,6,26,5,5,5,bogo,True,True,True,True
0,M,62,73000.0,2018,1,27,10,10,7,bogo,True,True,False,True
1,M,23,32000.0,2014,2,21,2,10,7,discount,True,True,True,False
0,F,118,70598.23,2018,5,21,2,10,7,discount,True,True,True,False
0,M,71,67000.0,2017,10,13,3,7,7,discount,True,True,True,True
1,F,46,51000.0,2018,6,25,5,5,7,bogo,True,True,True,False
1,M,30,31000.0,2017,10,15,2,10,7,discount,True,True,True,False
1,M,58,117000.0,2016,5,14,3,7,7,discount,True,True,True,True
1,F,82,65000.0,2017,2,26,10,10,7,bogo,True,True,False,True
1,F,29,58000.0,2017,2,20,5,5,7,bogo,True,True,True,False
1,M,64,98000.0,2016,5,6,5,20,10,discount,True,False,True,False
1,F,63,71000.0,2015,12,9,3,7,7,discount,True,True,True,True
1,M,44,64000.0,2017,3,1,2,10,10,discount,True,True,True,True
1,M,37,69000.0,2016,5,25,2,10,10,discount,True,True,True,True
1,M,80,64000.0,2016,7,23,5,5,5,bogo,True,True,True,True
1,M,52,75000.0,2017,11,7,2,10,10,discount,True,True,True,True
0,F,59,99000.0,2018,6,15,5,5,7,bogo,True,True,True,False
0,F,118,70598.23,2016,11,22,10,10,5,bogo,True,True,True,True
0,O,32,37000.0,2017,10,19,0,0,3,informational,True,True,False,True
0,M,23,40000.0,2017,9,7,2,10,7,discount,True,True,True,False
0,M,46,51000.0,2017,11,19,2,10,10,discount,True,True,True,True
1,F,28,68000.0,2017,5,23,5,5,7,bogo,True,True,True,False
1,M,39,51000.0,2017,12,13,5,5,7,bogo,True,True,True,False
1,M,37,66000.0,2017,8,22,3,7,7,discount,True,True,True,True
0,M,48,37000.0,2017,10,25,2,10,10,discount,True,True,True,True
0,F,118,70598.23,2016,5,2,0,0,3,informational,True,True,False,True
0,F,53,98000.0,2017,1,19,0,0,3,informational,True,True,False,True
1,M,66,71000.0,2016,7,21,2,10,10,discount,True,True,True,True
1,F,51,105000.0,2016,4,19,5,5,5,bogo,True,True,True,True
0,F,118,70598.23,2017,7,8,0,0,4,informational,True,True,True,False
1,O,73,88000.0,2018,3,16,5,5,7,bogo,True,True,True,False
1,M,30,51000.0,2015,11,28,2,10,10,discount,True,True,True,True
0,F,118,70598.23,2015,5,6,10,10,7,bogo,True,True,False,True
1,M,53,32000.0,2018,2,19,2,10,7,discount,True,True,True,False
0,M,47,62000.0,2017,12,23,10,10,5,bogo,True,True,True,True
0,M,56,40000.0,2015,5,26,3,7,7,discount,True,True,True,True
1,F,57,67000.0,2016,8,27,5,5,5,bogo,True,True,True,True
1,M,53,96000.0,2017,5,1,5,5,5,bogo,True,True,True,True
1,F,74,89000.0,2018,4,12,2,10,10,discount,True,True,True,True
0,M,34,32000.0,2017,11,10,3,7,7,discount,True,True,True,True
1,M,51,93000.0,2015,8,26,5,20,10,discount,True,False,True,False
1,M,48,46000.0,2017,3,9,10,10,7,bogo,True,True,False,True
1,M,68,68000.0,2017,9,3,2,10,7,discount,True,True,True,False
0,M,45,74000.0,2015,10,27,0,0,4,informational,True,True,True,False
1,F,84,112000.0,2017,9,15,10,10,7,bogo,True,True,False,True
1,F,58,95000.0,2016,2,17,5,5,5,bogo,True,True,True,True
1,F,65,118000.0,2017,3,18,5,5,7,bogo,True,True,True,False
1,F,59,75000.0,2017,7,19,10,10,7,bogo,True,True,False,True
0,M,62,34000.0,2018,7,26,10,10,7,bogo,True,True,False,True
0,F,118,70598.23,2017,10,2,0,0,3,informational,True,True,False,True
0,F,47,65000.0,2017,12,21,0,0,3,informational,True,True,False,True
1,F,70,47000.0,2017,8,22,2,10,10,discount,True,True,True,True
0,F,62,36000.0,2018,7,5,10,10,7,bogo,True,True,False,True
1,F,37,35000.0,2016,12,30,2,10,10,discount,True,True,True,True
1,M,39,65000.0,2017,8,18,3,7,7,discount,True,True,True,True
1,M,44,77000.0,2017,10,10,3,7,7,discount,True,True,True,True
0,M,73,70000.0,2018,2,25,10,10,7,bogo,True,True,False,True
0,F,43,63000.0,2017,8,29,5,5,7,bogo,True,True,True,False
1,F,27,53000.0,2016,2,24,10,10,5,bogo,True,True,True,True
1,M,63,86000.0,2017,3,12,5,5,5,bogo,True,True,True,True
0,F,118,70598.23,2016,1,25,5,5,5,bogo,True,True,True,True
1,M,77,49000.0,2018,2,2,2,10,10,discount,True,True,True,True
1,F,45,70000.0,2018,6,18,10,10,7,bogo,True,True,False,True
1,M,48,57000.0,2016,11,30,10,10,7,bogo,True,True,False,True
0,M,54,36000.0,2018,3,25,2,10,10,discount,True,True,True,True
0,M,54,63000.0,2017,7,21,10,10,5,bogo,True,True,True,True
1,F,57,73000.0,2017,5,14,5,5,7,bogo,True,True,True,False
0,M,56,93000.0,2018,3,8,5,5,5,bogo,True,True,True,True
0,M,66,52000.0,2016,3,9,10,10,5,bogo,True,True,True,True
1,F,67,109000.0,2015,10,28,10,10,7,bogo,True,True,False,True
0,F,41,57000.0,2018,6,23,0,0,4,informational,True,True,True,False
1,F,25,63000.0,2018,7,4,5,5,7,bogo,True,True,True,False
1,F,58,94000.0,2016,5,29,5,5,5,bogo,True,True,True,True
1,F,99,111000.0,2017,8,29,2,10,7,discount,True,True,True,False
0,F,70,105000.0,2017,7,27,0,0,4,informational,True,True,True,False
0,F,43,97000.0,2018,4,16,5,5,5,bogo,True,True,True,True
1,F,39,85000.0,2016,9,19,10,10,7,bogo,True,True,False,True
0,F,118,70598.23,2018,1,25,10,10,7,bogo,True,True,False,True
0,F,42,90000.0,2018,1,30,0,0,3,informational,True,True,False,True
0,M,45,92000.0,2017,9,28,0,0,4,informational,True,True,True,False
1,M,69,72000.0,2017,6,20,3,7,7,discount,True,True,True,True
0,M,38,77000.0,2018,7,15,0,0,3,informational,True,True,False,True
1,F,80,88000.0,2018,1,1,3,7,7,discount,True,True,True,True
1,F,61,60000.0,2017,2,3,10,10,5,bogo,True,True,True,True
1,F,42,74000.0,2016,7,19,10,10,7,bogo,True,True,False,True
1,F,87,79000.0,2017,12,26,3,7,7,discount,True,True,True,True
1,F,36,70000.0,2016,2,7,10,10,5,bogo,True,True,True,True
0,F,61,99000.0,2016,6,12,0,0,3,informational,True,True,False,True
0,F,41,80000.0,2017,12,4,10,10,5,bogo,True,True,True,True
0,F,53,98000.0,2018,7,17,2,10,7,discount,True,True,True,False
0,F,70,97000.0,2018,6,15,0,0,3,informational,True,True,False,True
1,F,23,45000.0,2016,6,18,2,10,10,discount,True,True,True,True
1,F,65,88000.0,2017,4,21,3,7,7,discount,True,True,True,True
0,F,70,96000.0,2015,7,14,0,0,4,informational,True,True,True,False
0,M,59,55000.0,2017,8,20,2,10,10,discount,True,True,True,True
0,M,59,35000.0,2018,4,5,10,10,7,bogo,True,True,False,True
1,F,55,59000.0,2016,11,16,5,5,7,bogo,True,True,True,False
0,M,61,85000.0,2017,11,28,2,10,10,discount,True,True,True,True
0,F,64,76000.0,2017,12,3,0,0,4,informational,True,True,True,False
0,M,67,95000.0,2018,1,22,2,10,10,discount,True,True,True,True
0,M,54,45000.0,2017,7,28,0,0,3,informational,True,True,False,True
1,F,89,99000.0,2016,7,23,10,10,5,bogo,True,True,True,True
0,M,49,67000.0,2017,12,11,2,10,7,discount,True,True,True,False
1,M,53,50000.0,2017,11,23,10,10,5,bogo,True,True,True,True
0,M,52,95000.0,2016,6,21,5,5,5,bogo,True,True,True,True
0,M,22,45000.0,2017,9,4,10,10,7,bogo,True,True,False,True
0,F,71,107000.0,2018,6,6,0,0,4,informational,True,True,True,False
1,M,51,66000.0,2015,10,26,2,10,7,discount,True,True,True,False
0,M,66,58000.0,2017,10,30,0,0,4,informational,True,True,True,False
1,M,83,71000.0,2017,12,5,2,10,7,discount,True,True,True,False
1,M,34,38000.0,2017,6,11,5,5,5,bogo,True,True,True,True
0,M,73,55000.0,2017,10,27,0,0,3,informational,True,True,False,True
0,F,118,70598.23,2016,4,15,2,10,7,discount,True,True,True,False
1,F,60,44000.0,2017,7,12,5,20,10,discount,True,False,True,False
1,M,79,77000.0,2016,10,5,3,7,7,discount,True,True,True,True
0,F,118,70598.23,2018,5,4,5,5,7,bogo,True,True,True,False
1,F,82,93000.0,2016,11,8,2,10,7,discount,True,True,True,False
1,F,118,70598.23,2015,10,13,5,5,5,bogo,True,True,True,True
1,F,78,74000.0,2016,12,2,10,10,5,bogo,True,True,True,True
1,F,56,70000.0,2016,2,14,10,10,5,bogo,True,True,True,True
0,F,48,54000.0,2017,11,13,0,0,3,informational,True,True,False,True
0,F,118,70598.23,2018,6,23,5,5,7,bogo,True,True,True,False
1,O,55,90000.0,2017,8,15,3,7,7,discount,True,True,True,True
0,F,22,51000.0,2017,8,28,0,0,3,informational,True,True,False,True
1,M,36,61000.0,2016,11,24,5,5,7,bogo,True,True,True,False
1,F,64,35000.0,2017,12,10,3,7,7,discount,True,True,True,True
1,F,56,63000.0,2016,2,14,3,7,7,discount,True,True,True,True
1,M,66,56000.0,2018,1,25,10,10,7,bogo,True,True,False,True
1,M,58,46000.0,2017,9,8,10,10,7,bogo,True,True,False,True
0,F,56,57000.0,2015,8,2,0,0,3,informational,True,True,False,True
1,M,70,30000.0,2015,1,5,2,10,7,discount,True,True,True,False
0,F,43,35000.0,2017,2,27,10,10,7,bogo,True,True,False,True
1,F,59,80000.0,2017,9,9,2,10,10,discount,True,True,True,True
0,M,55,70000.0,2017,10,11,10,10,7,bogo,True,True,False,True
1,M,43,49000.0,2017,12,16,5,5,5,bogo,True,True,True,True
1,M,53,82000.0,2018,7,14,5,5,7,bogo,True,True,True,False
0,F,69,64000.0,2017,4,7,0,0,3,informational,True,True,False,True
1,F,45,47000.0,2018,7,9,2,10,10,discount,True,True,True,True
0,M,64,44000.0,2017,10,28,0,0,3,informational,True,True,False,True
0,M,26,55000.0,2018,6,19,10,10,7,bogo,True,True,False,True
0,M,49,61000.0,2018,3,31,10,10,5,bogo,True,True,True,True
1,F,118,70598.23,2018,4,29,5,5,5,bogo,True,True,True,True
0,M,52,55000.0,2016,10,10,5,5,7,bogo,True,True,True,False
1,M,50,90000.0,2017,5,5,3,7,7,discount,True,True,True,True
1,F,63,53000.0,2017,1,6,5,5,5,bogo,True,True,True,True
1,F,63,80000.0,2017,3,3,10,10,5,bogo,True,True,True,True
1,M,63,75000.0,2016,4,29,3,7,7,discount,True,True,True,True
1,M,66,65000.0,2017,9,15,3,7,7,discount,True,True,True,True
1,F,75,44000.0,2015,6,7,3,7,7,discount,True,True,True,True
0,F,73,31000.0,2018,2,5,0,0,4,informational,True,True,True,False
0,F,67,116000.0,2017,10,17,0,0,4,informational,True,True,True,False
1,F,42,93000.0,2016,8,24,3,7,7,discount,True,True,True,True
1,M,52,78000.0,2017,5,15,10,10,5,bogo,True,True,True,True
0,F,118,70598.23,2018,5,22,5,5,5,bogo,True,True,True,True
1,F,80,47000.0,2018,2,11,2,10,10,discount,True,True,True,True
0,M,28,48000.0,2018,5,29,0,0,3,informational,True,True,False,True
1,F,42,60000.0,2015,12,13,10,10,7,bogo,True,True,False,True
0,M,63,43000.0,2018,4,11,2,10,7,discount,True,True,True,False
0,M,42,47000.0,2018,7,8,0,0,3,informational,True,True,False,True
0,M,81,39000.0,2017,12,3,3,7,7,discount,True,True,True,True
1,F,40,49000.0,2018,4,27,2,10,7,discount,True,True,True,False
1,M,44,35000.0,2017,9,24,3,7,7,discount,True,True,True,True
0,F,118,70598.23,2017,6,26,0,0,4,informational,True,True,True,False
0,M,57,53000.0,2018,6,7,0,0,4,informational,True,True,True,False
0,F,48,97000.0,2017,9,21,2,10,10,discount,True,True,True,True
1,M,19,62000.0,2018,5,25,2,10,10,discount,True,True,True,True
1,F,69,78000.0,2016,5,1,10,10,5,bogo,True,True,True,True
0,M,25,40000.0,2017,12,25,5,5,5,bogo,True,True,True,True
0,F,63,94000.0,2016,10,25,0,0,4,informational,True,True,True,False
1,M,55,66000.0,2016,2,1,2,10,10,discount,True,True,True,True
0,M,51,79000.0,2014,5,17,2,10,10,discount,True,True,True,True
0,F,72,65000.0,2015,4,4,5,5,5,bogo,True,True,True,True
1,M,55,49000.0,2017,12,3,2,10,7,discount,True,True,True,False
1,F,45,56000.0,2017,4,16,2,10,10,discount,True,True,True,True
1,M,53,61000.0,2017,10,26,2,10,10,discount,True,True,True,True
0,F,59,119000.0,2015,12,30,0,0,3,informational,True,True,False,True
1,F,101,82000.0,2017,11,27,2,10,7,discount,True,True,True,False
0,M,70,58000.0,2017,12,31,10,10,7,bogo,True,True,False,True
0,F,29,47000.0,2017,3,16,0,0,3,informational,True,True,False,True
1,F,53,94000.0,2015,8,8,2,10,10,discount,True,True,True,True
0,M,37,74000.0,2017,1,24,0,0,4,informational,True,True,True,False
1,M,52,50000.0,2015,10,31,5,5,7,bogo,True,True,True,False
0,F,19,50000.0,2017,8,31,2,10,10,discount,True,True,True,True
1,M,38,89000.0,2018,4,3,2,10,7,discount,True,True,True,False
0,F,71,43000.0,2017,11,21,3,7,7,discount,True,True,True,True
0,M,25,31000.0,2017,11,19,10,10,5,bogo,True,True,True,True
0,F,54,91000.0,2017,7,29,0,0,4,informational,True,True,True,False
0,M,59,61000.0,2015,12,12,0,0,4,informational,True,True,True,False
1,F,59,40000.0,2017,10,10,2,10,7,discount,True,True,True,False
0,M,63,51000.0,2018,3,15,2,10,10,discount,True,True,True,True
1,M,51,58000.0,2017,11,8,3,7,7,discount,True,True,True,True
1,M,52,95000.0,2016,8,25,2,10,7,discount,True,True,True,False
0,M,55,97000.0,2017,9,30,2,10,10,discount,True,True,True,True
1,F,71,72000.0,2017,8,20,10,10,5,bogo,True,True,True,True
0,M,48,93000.0,2016,2,6,0,0,3,informational,True,True,False,True
1,M,41,79000.0,2017,8,20,5,5,5,bogo,True,True,True,True
1,F,73,100000.0,2016,5,20,10,10,5,bogo,True,True,True,True
0,F,48,118000.0,2017,7,20,3,7,7,discount,True,True,True,True
1,F,41,51000.0,2016,7,23,5,20,10,discount,True,False,True,False
0,M,54,41000.0,2015,3,25,10,10,7,bogo,True,True,False,True
1,M,30,37000.0,2017,10,24,5,5,7,bogo,True,True,True,False
0,M,90,38000.0,2018,4,9,10,10,5,bogo,True,True,True,True
1,M,51,73000.0,2016,4,30,5,5,7,bogo,True,True,True,False
1,F,78,89000.0,2018,2,12,5,20,10,discount,True,False,True,False
0,M,41,32000.0,2016,12,12,5,5,7,bogo,True,True,True,False
1,F,30,69000.0,2018,3,26,10,10,7,bogo,True,True,False,True
0,M,57,55000.0,2017,8,21,0,0,4,informational,True,True,True,False
0,F,118,70598.23,2018,5,20,0,0,3,informational,True,True,False,True
1,M,63,96000.0,2017,8,4,10,10,7,bogo,True,True,False,True
0,M,34,44000.0,2017,11,28,5,5,5,bogo,True,True,True,True
1,F,57,64000.0,2018,7,2,2,10,10,discount,True,True,True,True
1,M,59,41000.0,2015,1,21,2,10,7,discount,True,True,True,False
1,M,48,72000.0,2016,1,4,5,5,5,bogo,True,True,True,True
1,M,62,65000.0,2017,8,19,5,5,5,bogo,True,True,True,True
0,M,24,42000.0,2017,9,10,0,0,3,informational,True,True,False,True
0,F,118,70598.23,2016,3,1,0,0,4,informational,True,True,True,False
0,F,32,48000.0,2015,12,8,10,10,5,bogo,True,True,True,True
1,M,49,65000.0,2017,8,7,2,10,7,discount,True,True,True,False
1,M,51,79000.0,2014,9,13,5,20,10,discount,True,False,True,False
1,M,74,90000.0,2018,1,22,3,7,7,discount,True,True,True,True
1,F,47,52000.0,2017,10,27,10,10,5,bogo,True,True,True,True
0,F,56,59000.0,2017,11,13,5,5,5,bogo,True,True,True,True
1,F,68,78000.0,2017,7,12,2,10,10,discount,True,True,True,True
1,M,81,60000.0,2018,3,2,5,5,7,bogo,True,True,True,False
0,M,65,63000.0,2018,5,21,10,10,5,bogo,True,True,True,True
1,M,49,36000.0,2015,9,20,5,5,7,bogo,True,True,True,False
0,M,60,92000.0,2018,5,27,2,10,10,discount,True,True,True,True
0,M,35,35000.0,2015,12,16,0,0,4,informational,True,True,True,False
0,M,42,68000.0,2016,9,5,5,5,5,bogo,True,True,True,True
0,M,73,47000.0,2018,7,2,0,0,3,informational,True,True,False,True
0,M,34,39000.0,2018,4,11,10,10,7,bogo,True,True,False,True
0,M,18,52000.0,2018,6,13,10,10,5,bogo,True,True,True,True
0,M,65,99000.0,2017,11,2,0,0,4,informational,True,True,True,False
0,F,92,65000.0,2016,3,12,10,10,5,bogo,True,True,True,True
1,F,57,92000.0,2018,5,28,10,10,5,bogo,True,True,True,True
1,M,54,67000.0,2018,6,19,2,10,10,discount,True,True,True,True
1,F,63,34000.0,2016,2,13,10,10,7,bogo,True,True,False,True
0,M,63,66000.0,2015,5,30,10,10,5,bogo,True,True,True,True
0,M,56,84000.0,2016,2,17,0,0,4,informational,True,True,True,False
1,F,75,87000.0,2016,1,11,3,7,7,discount,True,True,True,True
1,F,41,41000.0,2015,9,21,3,7,7,discount,True,True,True,True
1,F,46,50000.0,2016,5,3,10,10,5,bogo,True,True,True,True
1,F,48,90000.0,2017,12,5,10,10,7,bogo,True,True,False,True
0,M,19,53000.0,2017,9,6,2,10,10,discount,True,True,True,True
0,M,70,75000.0,2018,5,5,5,5,7,bogo,True,True,True,False
1,F,65,83000.0,2017,12,21,10,10,7,bogo,True,True,False,True
1,F,47,51000.0,2015,8,10,3,7,7,discount,True,True,True,True
0,M,51,51000.0,2015,10,10,10,10,7,bogo,True,True,False,True
0,F,118,70598.23,2017,7,7,5,5,5,bogo,True,True,True,True
0,F,47,42000.0,2017,10,19,0,0,3,informational,True,True,False,True
0,M,53,57000.0,2017,9,19,0,0,3,informational,True,True,False,True
1,F,65,87000.0,2016,2,20,2,10,7,discount,True,True,True,False
0,M,21,34000.0,2014,8,12,10,10,7,bogo,True,True,False,True
0,F,47,48000.0,2016,5,15,10,10,7,bogo,True,True,False,True
1,F,36,70000.0,2018,7,1,10,10,7,bogo,True,True,False,True
1,F,36,76000.0,2016,11,5,5,5,5,bogo,True,True,True,True
1,M,33,39000.0,2015,8,16,10,10,5,bogo,True,True,True,True
0,M,39,32000.0,2017,11,15,0,0,3,informational,True,True,False,True
0,M,51,47000.0,2015,10,31,0,0,3,informational,True,True,False,True
1,F,41,80000.0,2017,1,2,5,5,5,bogo,True,True,True,True
0,M,67,34000.0,2017,8,12,10,10,7,bogo,True,True,False,True
0,F,118,70598.23,2018,1,7,5,5,5,bogo,True,True,True,True
1,O,59,73000.0,2017,8,5,2,10,10,discount,True,True,True,True
1,M,44,74000.0,2017,10,17,2,10,10,discount,True,True,True,True
0,M,23,42000.0,2015,2,15,10,10,7,bogo,True,True,False,True
0,M,31,40000.0,2015,9,4,0,0,3,informational,True,True,False,True
1,F,48,80000.0,2017,12,28,2,10,10,discount,True,True,True,True
1,M,56,76000.0,2017,12,14,10,10,5,bogo,True,True,True,True
1,M,69,41000.0,2014,12,30,3,7,7,discount,True,True,True,True
1,M,55,64000.0,2016,11,26,2,10,10,discount,True,True,True,True
0,M,58,78000.0,2018,3,21,5,5,7,bogo,True,True,True,False
1,F,49,67000.0,2018,1,6,5,5,7,bogo,True,True,True,False
0,F,118,70598.23,2016,2,26,2,10,10,discount,True,True,True,True
1,F,51,56000.0,2016,5,17,10,10,5,bogo,True,True,True,True
0,F,70,59000.0,2016,12,21,0,0,4,informational,True,True,True,False
0,M,33,59000.0,2018,7,18,10,10,5,bogo,True,True,True,True
0,F,118,70598.23,2013,12,12,0,0,3,informational,True,True,False,True
0,M,36,31000.0,2018,1,4,10,10,5,bogo,True,True,True,True
1,F,77,112000.0,2016,10,20,2,10,10,discount,True,True,True,True
0,F,41,37000.0,2017,12,5,10,10,7,bogo,True,True,False,True
0,M,70,46000.0,2015,10,25,0,0,3,informational,True,True,False,True
1,F,63,94000.0,2016,1,24,2,10,7,discount,True,True,True,False
1,F,71,37000.0,2016,11,11,5,5,7,bogo,True,True,True,False
1,M,55,83000.0,2018,1,2,5,20,10,discount,True,False,True,False
1,M,47,52000.0,2018,1,9,3,7,7,discount,True,True,True,True
0,M,64,53000.0,2018,3,3,0,0,3,informational,True,True,False,True
0,F,48,34000.0,2017,8,2,0,0,3,informational,True,True,False,True
0,M,65,34000.0,2017,12,15,0,0,4,informational,True,True,True,False
0,F,43,57000.0,2018,3,11,2,10,10,discount,True,True,True,True
0,F,49,53000.0,2017,2,3,0,0,4,informational,True,True,True,False
0,M,42,32000.0,2014,9,2,10,10,5,bogo,True,True,True,True
1,M,100,63000.0,2015,10,13,2,10,10,discount,True,True,True,True
0,F,22,40000.0,2017,8,15,5,5,5,bogo,True,True,True,True
1,M,46,46000.0,2017,2,15,10,10,7,bogo,True,True,False,True
0,F,118,70598.23,2018,1,25,2,10,7,discount,True,True,True,False
0,M,68,97000.0,2015,1,4,0,0,4,informational,True,True,True,False
0,F,44,30000.0,2018,5,17,0,0,3,informational,True,True,False,True
1,M,80,72000.0,2018,5,16,10,10,7,bogo,True,True,False,True
1,F,67,68000.0,2016,4,20,10,10,5,bogo,True,True,True,True
1,F,54,70000.0,2018,1,23,3,7,7,discount,True,True,True,True
0,F,70,88000.0,2016,6,18,0,0,3,informational,True,True,False,True
0,M,20,44000.0,2018,4,20,3,7,7,discount,True,True,True,True
0,F,118,70598.23,2018,6,27,5,5,5,bogo,True,True,True,True
1,M,33,38000.0,2017,5,20,5,5,5,bogo,True,True,True,True
0,F,49,80000.0,2017,9,9,0,0,3,informational,True,True,False,True
1,F,39,31000.0,2015,12,25,10,10,7,bogo,True,True,False,True
1,M,57,83000.0,2016,4,4,5,5,7,bogo,True,True,True,False
0,M,44,69000.0,2017,10,25,5,5,7,bogo,True,True,True,False
0,M,51,43000.0,2018,2,23,10,10,5,bogo,True,True,True,True
0,M,56,53000.0,2018,3,17,0,0,3,informational,True,True,False,True
0,M,30,58000.0,2017,11,29,0,0,3,informational,True,True,False,True
0,F,45,54000.0,2018,6,4,0,0,3,informational,True,True,False,True
0,F,118,70598.23,2017,9,19,10,10,5,bogo,True,True,True,True
0,F,20,48000.0,2017,5,14,0,0,4,informational,True,True,True,False
0,F,118,70598.23,2016,6,7,0,0,4,informational,True,True,True,False
1,M,82,73000.0,2017,7,6,2,10,10,discount,True,True,True,True
1,M,20,45000.0,2015,12,3,10,10,7,bogo,True,True,False,True
0,F,37,58000.0,2017,8,4,0,0,3,informational,True,True,False,True
0,F,118,70598.23,2015,10,28,0,0,4,informational,True,True,True,False
0,M,54,95000.0,2016,3,31,10,10,7,bogo,True,True,False,True
1,M,74,114000.0,2016,10,20,2,10,10,discount,True,True,True,True
0,M,33,32000.0,2017,9,23,0,0,4,informational,True,True,True,False
