,gender,age,income,became_member_on_year,became_member_on_month,became_member_on_day,is_offer_completed,reward,difficulty,duration,offer_type,email,mobile,web,social
364,F,29,58000.0,2018,3,21,0,2,10,10,discount,True,True,True,True
365,M,43,70000.0,2017,9,15,0,3,7,7,discount,True,True,True,True
366,M,43,70000.0,2017,9,15,0,5,5,7,bogo,True,True,True,False
367,M,43,70000.0,2017,9,15,0,5,5,5,bogo,True,True,True,True
368,F,89,65000.0,2018,1,14,1,2,10,7,discount,True,True,True,False
369,F,89,65000.0,2018,1,14,0,0,0,3,informational,True,True,False,True
370,F,89,65000.0,2018,1,14,1,10,10,7,bogo,True,True,False,True
371,F,89,65000.0,2018,1,14,1,2,10,10,discount,True,True,True,True
372,F,49,79000.0,2018,5,18,0,5,20,10,discount,True,False,True,False
373,F,49,79000.0,2018,5,18,1,3,7,7,discount,True,True,True,True
374,F,49,79000.0,2018,5,18,0,0,0,4,informational,True,True,True,False
375,F,49,79000.0,2018,5,18,0,10,10,5,bogo,True,True,True,True
376,F,49,79000.0,2018,5,18,1,5,5,7,bogo,True,True,True,False
377,M,79,67000.0,2016,6,27,1,10,10,7,bogo,True,True,False,True
378,M,79,67000.0,2016,6,27,1,5,5,5,bogo,True,True,True,True
379,F,55,94000.0,2017,10,16,1,3,7,7,discount,True,True,True,True
380,F,55,94000.0,2017,10,16,0,0,0,4,informational,True,True,True,False
381,F,55,94000.0,2017,10,16,0,0,0,3,informational,True,True,False,True
382,F,55,94000.0,2017,10,16,1,10,10,7,bogo,True,True,False,True
383,F,55,94000.0,2017,10,16,1,2,10,10,discount,True,True,True,True
384,M,55,66000.0,2017,12,3,0,0,0,4,informational,True,True,True,False
385,M,55,66000.0,2017,12,3,1,10,10,7,bogo,True,True,False,True
386,M,45,31000.0,2017,10,7,0,10,10,5,bogo,True,True,True,True
387,M,45,31000.0,2017,10,7,0,0,0,3,informational,True,True,False,True
388,M,45,31000.0,2017,10,7,0,5,5,5,bogo,True,True,True,True
389,M,52,30000.0,2018,1,30,0,5,5,5,bogo,True,True,True,True
390,M,39,55000.0,2016,4,4,1,10,10,5,bogo,True,True,True,True
391,M,39,55000.0,2016,4,4,1,5,5,5,bogo,True,True,True,True
392,M,77,69000.0,2018,7,2,0,10,10,5,bogo,True,True,True,True
393,M,77,69000.0,2018,7,2,0,0,0,3,informational,True,True,False,True
394,M,66,60000.0,2018,7,9,1,3,7,7,discount,True,True,True,True
395,M,66,60000.0,2018,7,9,0,0,0,3,informational,True,True,False,True
396,M,66,60000.0,2018,7,9,0,10,10,7,bogo,True,True,False,True
397,F,69,87000.0,2017,9,27,0,5,20,10,discount,True,False,True,False
398,F,69,87000.0,2017,9,27,1,5,5,7,bogo,True,True,True,False
399,F,69,87000.0,2017,9,27,1,5,5,5,bogo,True,True,True,True
400,M,74,53000.0,2014,8,20,0,10,10,7,bogo,True,True,False,True
401,M,74,53000.0,2014,8,20,1,2,10,10,discount,True,True,True,True
402,F,118,70598.22601839685,2016,10,18,0,2,10,7,discount,True,True,True,False
403,F,118,70598.22601839685,2016,10,18,0,10,10,7,bogo,True,True,False,True
404,F,118,70598.22601839685,2016,10,18,0,2,10,10,discount,True,True,True,True
405,F,75,87000.0,2018,7,12,1,5,20,10,discount,True,False,True,False
406,F,75,87000.0,2018,7,12,1,3,7,7,discount,True,True,True,True
407,F,75,87000.0,2018,7,12,1,2,10,7,discount,True,True,True,False
408,F,75,87000.0,2018,7,12,0,5,5,5,bogo,True,True,True,True
409,F,75,87000.0,2018,7,12,1,2,10,10,discount,True,True,True,True
410,F,59,85000.0,2015,9,9,1,3,7,7,discount,True,True,True,True
411,F,59,85000.0,2015,9,9,1,2,10,7,discount,True,True,True,False
412,F,59,85000.0,2015,9,9,0,0,0,3,informational,True,True,False,True
413,F,59,85000.0,2015,9,9,1,5,5,5,bogo,True,True,True,True
414,F,59,85000.0,2015,9,9,1,2,10,10,discount,True,True,True,True
415,M,47,66000.0,2013,12,30,1,2,10,7,discount,True,True,True,False
416,M,47,66000.0,2013,12,30,0,0,0,4,informational,True,True,True,False
417,M,47,66000.0,2013,12,30,1,10,10,7,bogo,True,True,False,True
418,M,20,69000.0,2018,5,28,0,3,7,7,discount,True,True,True,True
419,M,20,69000.0,2018,5,28,0,5,5,5,bogo,True,True,True,True
420,M,60,108000.0,2017,4,26,0,3,7,7,discount,True,True,True,True
421,M,60,108000.0,2017,4,26,0,0,0,3,informational,True,True,False,True
422,M,60,108000.0,2017,4,26,1,5,5,7,bogo,True,True,True,False
423,M,60,108000.0,2017,4,26,1,2,10,10,discount,True,True,True,True
424,M,65,61000.0,2018,3,15,1,3,7,7,discount,True,True,True,True
425,M,65,61000.0,2018,3,15,1,2,10,10,discount,True,True,True,True
426,M,33,43000.0,2015,4,21,1,2,10,10,discount,True,True,True,True
427,F,39,67000.0,2017,12,17,0,0,0,4,informational,True,True,True,False
428,F,39,67000.0,2017,12,17,0,0,0,3,informational,True,True,False,True
429,F,39,67000.0,2017,12,17,1,2,10,10,discount,True,True,True,True
430,M,49,59000.0,2018,6,2,0,2,10,7,discount,True,True,True,False
431,M,49,59000.0,2018,6,2,1,5,5,5,bogo,True,True,True,True
432,M,68,58000.0,2018,2,7,0,5,20,10,discount,True,False,True,False
433,M,68,58000.0,2018,2,7,0,3,7,7,discount,True,True,True,True
434,M,68,58000.0,2018,2,7,0,0,0,3,informational,True,True,False,True
435,M,68,58000.0,2018,2,7,0,10,10,7,bogo,True,True,False,True
436,M,68,58000.0,2018,2,7,0,2,10,10,discount,True,True,True,True
437,M,42,80000.0,2017,2,9,0,0,0,4,informational,True,True,True,False
438,M,42,80000.0,2017,2,9,1,10,10,5,bogo,True,True,True,True
439,M,42,80000.0,2017,2,9,0,0,0,3,informational,True,True,False,True
440,M,72,33000.0,2018,6,1,0,10,10,5,bogo,True,True,True,True
441,M,72,33000.0,2018,6,1,0,5,5,5,bogo,True,True,True,True
442,M,72,33000.0,2018,6,1,0,2,10,10,discount,True,True,True,True
443,F,18,49000.0,2017,5,24,1,3,7,7,discount,True,True,True,True
444,F,18,49000.0,2017,5,24,0,5,5,7,bogo,True,True,True,False
445,F,32,42000.0,2018,6,28,1,5,5,5,bogo,True,True,True,True
446,M,67,50000.0,2017,8,28,1,3,7,7,discount,True,True,True,True
447,M,67,50000.0,2017,8,28,0,2,10,7,discount,True,True,True,False
448,M,67,50000.0,2017,8,28,0,0,0,4,informational,True,True,True,False
449,M,67,50000.0,2017,8,28,0,10,10,5,bogo,True,True,True,True
450,M,67,50000.0,2017,8,28,0,0,0,3,informational,True,True,False,True
451,M,52,42000.0,2018,7,4,0,3,7,7,discount,True,True,True,True
452,M,52,42000.0,2018,7,4,0,0,0,3,informational,True,True,False,True
453,M,38,64000.0,2017,10,19,1,10,10,7,bogo,True,True,False,True
454,F,60,77000.0,2018,3,16,1,3,7,7,discount,True,True,True,True
455,F,60,77000.0,2018,3,16,0,10,10,5,bogo,True,True,True,True
456,F,60,77000.0,2018,3,16,1,10,10,7,bogo,True,True,False,True
457,F,60,77000.0,2018,3,16,1,2,10,10,discount,True,True,True,True
458,F,62,77000.0,2017,12,22,1,10,10,5,bogo,True,True,True,True
459,F,62,77000.0,2017,12,22,0,5,5,5,bogo,True,True,True,True
460,F,62,77000.0,2017,12,22,0,2,10,10,discount,True,True,True,True
461,F,55,51000.0,2018,7,8,0,5,20,10,discount,True,False,True,False
462,F,55,51000.0,2018,7,8,0,2,10,7,discount,True,True,True,False
463,F,55,51000.0,2018,7,8,0,0,0,3,informational,True,True,False,True
464,F,55,51000.0,2018,7,8,1,5,5,7,bogo,True,True,True,False
465,M,22,63000.0,2018,4,28,0,10,10,5,bogo,True,True,True,True
466,M,22,63000.0,2018,4,28,0,0,0,3,informational,True,True,False,True
467,M,22,63000.0,2018,4,28,0,10,10,7,bogo,True,True,False,True
468,M,22,63000.0,2018,4,28,0,5,5,5,bogo,True,True,True,True
469,M,22,63000.0,2018,4,28,0,2,10,10,discount,True,True,True,True
470,M,34,41000.0,2017,12,6,1,10,10,5,bogo,True,True,True,True
471,M,34,41000.0,2017,12,6,1,2,10,10,discount,True,True,True,True
472,M,46,60000.0,2014,12,14,0,10,10,7,bogo,True,True,False,True
473,M,46,60000.0,2014,12,14,1,2,10,10,discount,True,True,True,True
474,M,85,67000.0,2018,7,26,1,3,7,7,discount,True,True,True,True
475,M,85,67000.0,2018,7,26,0,2,10,10,discount,True,True,True,True
476,F,51,85000.0,2017,3,16,1,3,7,7,discount,True,True,True,True
477,F,51,85000.0,2017,3,16,0,0,0,4,informational,True,True,True,False
478,F,51,85000.0,2017,3,16,0,0,0,3,informational,True,True,False,True
479,F,118,70598.22601839685,2015,9,5,1,5,20,10,discount,True,False,True,False
480,F,118,70598.22601839685,2015,9,5,0,0,0,3,informational,True,True,False,True
481,F,53,85000.0,2016,4,27,0,0,0,3,informational,True,True,False,True
482,F,53,85000.0,2016,4,27,1,5,5,7,bogo,True,True,True,False
483,F,53,85000.0,2016,4,27,1,10,10,7,bogo,True,True,False,True
484,F,53,85000.0,2016,4,27,1,2,10,10,discount,True,True,True,True
485,M,51,92000.0,2016,8,10,1,5,20,10,discount,True,False,True,False
486,M,51,92000.0,2016,8,10,1,5,5,5,bogo,True,True,True,True
487,M,51,92000.0,2016,8,10,1,2,10,10,discount,True,True,True,True
488,F,118,70598.22601839685,2018,1,14,0,10,10,5,bogo,True,True,True,True
489,F,118,70598.22601839685,2018,1,14,0,0,0,3,informational,True,True,False,True
490,F,118,70598.22601839685,2018,1,14,0,5,5,7,bogo,True,True,True,False
491,M,48,44000.0,2015,6,1,1,3,7,7,discount,True,True,True,True
492,M,48,44000.0,2015,6,1,1,2,10,7,discount,True,True,True,False
493,M,48,44000.0,2015,6,1,0,10,10,5,bogo,True,True,True,True
494,M,48,44000.0,2015,6,1,0,10,10,7,bogo,True,True,False,True
495,M,52,72000.0,2018,6,5,1,5,20,10,discount,True,False,True,False
496,M,52,72000.0,2018,6,5,1,2,10,7,discount,True,True,True,False
497,M,52,72000.0,2018,6,5,0,0,0,3,informational,True,True,False,True
498,M,52,72000.0,2018,6,5,1,5,5,7,bogo,True,True,True,False
499,F,118,70598.22601839685,2017,6,7,0,0,0,4,informational,True,True,True,False
500,F,118,70598.22601839685,2017,6,7,0,10,10,5,bogo,True,True,True,True
501,F,118,70598.22601839685,2017,6,7,0,0,0,3,informational,True,True,False,True
502,F,118,70598.22601839685,2017,6,7,0,10,10,7,bogo,True,True,False,True
503,M,62,53000.0,2016,3,5,0,0,0,4,informational,True,True,True,False
504,M,62,53000.0,2016,3,5,1,10,10,7,bogo,True,True,False,True
505,M,42,62000.0,2018,3,25,0,2,10,10,discount,True,True,True,True
506,M,55,65000.0,2017,10,25,0,0,0,4,informational,True,True,True,False
507,M,55,65000.0,2017,10,25,0,10,10,5,bogo,True,True,True,True
508,M,55,65000.0,2017,10,25,0,10,10,7,bogo,True,True,False,True
509,F,27,50000.0,2015,9,15,1,10,10,5,bogo,True,True,True,True
510,F,27,50000.0,2015,9,15,0,0,0,3,informational,True,True,False,True
511,F,27,50000.0,2015,9,15,0,5,5,5,bogo,True,True,True,True
512,M,68,107000.0,2018,5,30,1,3,7,7,discount,True,True,True,True
513,M,68,107000.0,2018,5,30,0,2,10,10,discount,True,True,True,True
514,F,74,83000.0,2017,12,20,0,5,5,5,bogo,True,True,True,True
515,M,77,66000.0,2014,10,11,1,5,20,10,discount,True,False,True,False
516,M,77,66000.0,2014,10,11,1,3,7,7,discount,True,True,True,True
517,M,77,66000.0,2014,10,11,1,2,10,10,discount,True,True,True,True
518,M,35,72000.0,2018,1,18,1,10,10,5,bogo,True,True,True,True
519,M,35,72000.0,2018,1,18,1,5,5,5,bogo,True,True,True,True
520,F,50,69000.0,2017,11,8,1,2,10,7,discount,True,True,True,False
521,F,50,69000.0,2017,11,8,0,0,0,4,informational,True,True,True,False
522,F,50,69000.0,2017,11,8,0,0,0,3,informational,True,True,False,True
523,F,50,69000.0,2017,11,8,1,10,10,7,bogo,True,True,False,True
524,F,50,69000.0,2017,11,8,1,2,10,10,discount,True,True,True,True
525,M,45,94000.0,2015,10,27,1,5,20,10,discount,True,False,True,False
526,M,45,94000.0,2015,10,27,0,0,0,4,informational,True,True,True,False
527,M,45,94000.0,2015,10,27,1,10,10,7,bogo,True,True,False,True
528,M,82,87000.0,2016,12,31,0,0,0,4,informational,True,True,True,False
529,M,40,57000.0,2013,12,22,1,3,7,7,discount,True,True,True,True
530,M,40,57000.0,2013,12,22,0,0,0,4,informational,True,True,True,False
531,M,40,57000.0,2013,12,22,0,0,0,3,informational,True,True,False,True
532,M,66,34000.0,2018,6,17,0,0,0,3,informational,True,True,False,True
533,M,66,34000.0,2018,6,17,0,5,5,5,bogo,True,True,True,True
534,M,52,63000.0,2018,4,11,0,3,7,7,discount,True,True,True,True
535,M,52,63000.0,2018,4,11,0,0,0,4,informational,True,True,True,False
536,F,57,89000.0,2016,3,29,1,3,7,7,discount,True,True,True,True
537,F,57,89000.0,2016,3,29,1,2,10,10,discount,True,True,True,True
538,M,68,69000.0,2016,6,29,1,5,20,10,discount,True,False,True,False
539,M,68,69000.0,2016,6,29,0,0,0,3,informational,True,True,False,True
540,M,21,52000.0,2018,3,3,0,3,7,7,discount,True,True,True,True
541,M,21,52000.0,2018,3,3,1,5,5,7,bogo,True,True,True,False
542,M,21,52000.0,2018,3,3,1,5,5,5,bogo,True,True,True,True
543,M,61,44000.0,2017,8,15,1,3,7,7,discount,True,True,True,True
544,M,61,44000.0,2017,8,15,0,2,10,10,discount,True,True,True,True
545,F,118,70598.22601839685,2016,5,6,1,5,5,5,bogo,True,True,True,True
546,F,58,54000.0,2018,3,17,0,10,10,5,bogo,True,True,True,True
547,F,58,54000.0,2018,3,17,0,2,10,10,discount,True,True,True,True
548,F,67,54000.0,2018,6,14,0,2,10,7,discount,True,True,True,False
549,F,67,54000.0,2018,6,14,0,0,0,3,informational,True,True,False,True
550,F,67,54000.0,2018,6,14,0,5,5,5,bogo,True,True,True,True
551,M,24,61000.0,2017,2,12,1,10,10,5,bogo,True,True,True,True
552,M,24,61000.0,2017,2,12,1,5,5,5,bogo,True,True,True,True
553,F,118,70598.22601839685,2015,2,6,0,0,0,4,informational,True,True,True,False
554,F,118,70598.22601839685,2015,2,6,0,10,10,5,bogo,True,True,True,True
555,F,118,70598.22601839685,2015,2,6,0,10,10,7,bogo,True,True,False,True
556,F,118,70598.22601839685,2015,2,6,0,5,5,5,bogo,True,True,True,True
557,M,26,35000.0,2017,11,17,0,5,5,5,bogo,True,True,True,True
558,M,26,35000.0,2017,11,17,0,2,10,10,discount,True,True,True,True
559,F,71,105000.0,2017,12,7,1,5,20,10,discount,True,False,True,False
560,F,71,105000.0,2017,12,7,1,3,7,7,discount,True,True,True,True
561,F,71,105000.0,2017,12,7,1,5,5,5,bogo,True,True,True,True
562,F,69,64000.0,2017,12,12,1,2,10,7,discount,True,True,True,False
563,F,69,64000.0,2017,12,12,0,0,0,4,informational,True,True,True,False
564,F,69,64000.0,2017,12,12,1,5,5,7,bogo,True,True,True,False
565,F,69,64000.0,2017,12,12,1,10,10,7,bogo,True,True,False,True
566,M,81,93000.0,2018,5,3,0,5,20,10,discount,True,False,True,False
567,M,81,93000.0,2018,5,3,0,0,0,4,informational,True,True,True,False
568,M,81,93000.0,2018,5,3,0,10,10,5,bogo,True,True,True,True
569,M,81,93000.0,2018,5,3,0,0,0,3,informational,True,True,False,True
570,M,81,93000.0,2018,5,3,0,2,10,10,discount,True,True,True,True
571,M,62,73000.0,2016,4,5,0,0,0,4,informational,True,True,True,False
572,M,62,73000.0,2016,4,5,0,0,0,3,informational,True,True,False,True
573,M,62,73000.0,2016,4,5,1,5,5,7,bogo,True,True,True,False
574,M,62,73000.0,2016,4,5,1,10,10,7,bogo,True,True,False,True
575,M,38,74000.0,2017,7,9,1,2,10,10,discount,True,True,True,True
576,M,61,82000.0,2017,9,26,0,5,5,7,bogo,True,True,True,False
577,F,52,92000.0,2017,8,9,1,5,20,10,discount,True,False,True,False
578,F,52,92000.0,2017,8,9,1,10,10,5,bogo,True,True,True,True
579,F,52,92000.0,2017,8,9,1,10,10,7,bogo,True,True,False,True
580,F,52,92000.0,2017,8,9,0,5,5,5,bogo,True,True,True,True
581,M,50,70000.0,2017,12,25,0,0,0,4,informational,True,True,True,False
582,M,50,70000.0,2017,12,25,1,5,5,5,bogo,True,True,True,True
583,M,50,70000.0,2017,12,25,1,2,10,10,discount,True,True,True,True
584,M,54,118000.0,2017,2,16,1,10,10,5,bogo,True,True,True,True
585,M,54,118000.0,2017,2,16,0,0,0,3,informational,True,True,False,True
586,M,54,118000.0,2017,2,16,1,10,10,7,bogo,True,True,False,True
587,M,54,118000.0,2017,2,16,0,5,5,5,bogo,True,True,True,True
588,F,75,109000.0,2018,5,2,1,5,5,7,bogo,True,True,True,False
589,F,75,109000.0,2018,5,2,1,5,5,5,bogo,True,True,True,True
590,M,82,73000.0,2018,3,19,1,3,7,7,discount,True,True,True,True
591,M,82,73000.0,2018,3,19,0,5,5,7,bogo,True,True,True,False
592,M,82,73000.0,2018,3,19,0,10,10,7,bogo,True,True,False,True
593,M,64,38000.0,2018,7,20,0,3,7,7,discount,True,True,True,True
594,M,64,38000.0,2018,7,20,0,0,0,4,informational,True,True,True,False
595,M,64,38000.0,2018,7,20,0,2,10,10,discount,True,True,True,True
596,F,54,99000.0,2015,10,6,1,3,7,7,discount,True,True,True,True
597,F,54,99000.0,2015,10,6,0,0,0,4,informational,True,True,True,False
598,F,54,99000.0,2015,10,6,1,10,10,7,bogo,True,True,False,True
599,F,54,99000.0,2015,10,6,1,5,5,5,bogo,True,True,True,True
600,F,118,70598.22601839685,2018,7,8,0,3,7,7,discount,True,True,True,True
601,F,118,70598.22601839685,2018,7,8,0,0,0,4,informational,True,True,True,False
602,M,82,72000.0,2018,1,8,1,5,5,5,bogo,True,True,True,True
603,M,82,72000.0,2018,1,8,1,2,10,10,discount,True,True,True,True
604,F,118,70598.22601839685,2015,11,15,0,3,7,7,discount,True,True,True,True
605,F,118,70598.22601839685,2015,11,15,0,0,0,4,informational,True,True,True,False
606,F,118,70598.22601839685,2015,11,15,0,0,0,3,informational,True,True,False,True
607,F,118,70598.22601839685,2015,11,15,0,5,5,7,bogo,True,True,True,False
608,M,90,45000.0,2018,5,9,0,2,10,10,discount,True,True,True,True
609,F,34,67000.0,2018,4,17,0,3,7,7,discount,True,True,True,True
610,F,34,67000.0,2018,4,17,0,0,0,3,informational,True,True,False,True
611,F,34,67000.0,2018,4,17,0,10,10,7,bogo,True,True,False,True
612,M,44,53000.0,2018,7,18,0,0,0,4,informational,True,True,True,False
613,M,44,53000.0,2018,7,18,1,10,10,5,bogo,True,True,True,True
614,M,44,53000.0,2018,7,18,0,5,5,5,bogo,True,True,True,True
615,F,79,106000.0,2018,7,11,0,5,20,10,discount,True,False,True,False
616,F,79,106000.0,2018,7,11,0,3,7,7,discount,True,True,True,True
617,F,58,95000.0,2016,12,31,1,10,10,5,bogo,True,True,True,True
618,F,58,95000.0,2016,12,31,1,10,10,7,bogo,True,True,False,True
619,F,118,70598.22601839685,2018,3,27,0,0,0,3,informational,True,True,False,True
620,F,118,70598.22601839685,2018,3,27,1,5,5,7,bogo,True,True,True,False
621,F,118,70598.22601839685,2018,3,27,0,10,10,7,bogo,True,True,False,True
622,F,118,70598.22601839685,2018,3,27,0,2,10,10,discount,True,True,True,True
623,F,47,74000.0,2016,1,5,0,0,0,3,informational,True,True,False,True
624,F,47,74000.0,2016,1,5,1,10,10,7,bogo,True,True,False,True
625,F,60,59000.0,2017,11,17,0,0,0,3,informational,True,True,False,True
626,F,60,59000.0,2017,11,17,0,10,10,7,bogo,True,True,False,True
627,F,60,59000.0,2017,11,17,0,5,5,5,bogo,True,True,True,True
628,M,83,54000.0,2017,8,7,0,0,0,3,informational,True,True,False,True
629,M,83,54000.0,2017,8,7,1,5,5,5,bogo,True,True,True,True
630,M,83,54000.0,2017,8,7,1,2,10,10,discount,True,True,True,True
631,F,74,103000.0,2018,5,17,0,3,7,7,discount,True,True,True,True
632,F,74,103000.0,2018,5,17,0,10,10,5,bogo,True,True,True,True
633,M,89,101000.0,2015,9,17,1,3,7,7,discount,True,True,True,True
634,M,89,101000.0,2015,9,17,0,0,0,4,informational,True,True,True,False
635,M,89,101000.0,2015,9,17,0,0,0,3,informational,True,True,False,True
636,M,68,62000.0,2016,3,5,1,3,7,7,discount,True,True,True,True
637,M,68,62000.0,2016,3,5,1,5,5,5,bogo,True,True,True,True
638,M,68,62000.0,2016,3,5,1,2,10,10,discount,True,True,True,True
639,F,63,110000.0,2017,11,27,1,5,5,5,bogo,True,True,True,True
640,F,63,110000.0,2017,11,27,1,2,10,10,discount,True,True,True,True
641,F,40,51000.0,2018,7,6,0,5,20,10,discount,True,False,True,False
642,F,40,51000.0,2018,7,6,0,2,10,7,discount,True,True,True,False
643,F,40,51000.0,2018,7,6,0,0,0,3,informational,True,True,False,True
644,F,40,51000.0,2018,7,6,0,5,5,5,bogo,True,True,True,True
645,F,79,99000.0,2017,12,17,1,2,10,7,discount,True,True,True,False
646,F,79,99000.0,2017,12,17,0,0,0,3,informational,True,True,False,True
647,F,79,99000.0,2017,12,17,0,5,5,5,bogo,True,True,True,True
648,M,71,30000.0,2018,3,21,0,0,0,3,informational,True,True,False,True
649,F,76,114000.0,2015,9,6,1,2,10,7,discount,True,True,True,False
650,F,76,114000.0,2015,9,6,1,10,10,5,bogo,True,True,True,True
651,F,76,114000.0,2015,9,6,1,10,10,7,bogo,True,True,False,True
652,M,89,96000.0,2016,5,28,1,5,20,10,discount,True,False,True,False
653,M,89,96000.0,2016,5,28,1,3,7,7,discount,True,True,True,True
654,M,89,96000.0,2016,5,28,1,10,10,5,bogo,True,True,True,True
655,M,89,96000.0,2016,5,28,0,0,0,3,informational,True,True,False,True
656,M,89,96000.0,2016,5,28,1,10,10,7,bogo,True,True,False,True
657,M,63,36000.0,2017,7,29,0,5,5,7,bogo,True,True,True,False
658,M,63,36000.0,2017,7,29,0,10,10,7,bogo,True,True,False,True
659,F,118,70598.22601839685,2018,5,1,0,10,10,5,bogo,True,True,True,True
660,F,118,70598.22601839685,2018,5,1,0,5,5,5,bogo,True,True,True,True
661,M,41,83000.0,2017,9,22,0,5,20,10,discount,True,False,True,False
662,M,41,83000.0,2017,9,22,0,2,10,7,discount,True,True,True,False
663,M,41,83000.0,2017,9,22,0,0,0,4,informational,True,True,True,False
664,M,41,83000.0,2017,9,22,0,2,10,10,discount,True,True,True,True
665,F,71,56000.0,2018,4,8,1,3,7,7,discount,True,True,True,True
666,F,71,56000.0,2018,4,8,1,2,10,7,discount,True,True,True,False
667,F,71,56000.0,2018,4,8,1,5,5,7,bogo,True,True,True,False
668,F,71,56000.0,2018,4,8,1,5,5,5,bogo,True,True,True,True
669,M,44,36000.0,2017,10,11,1,3,7,7,discount,True,True,True,True
670,M,44,36000.0,2017,10,11,0,2,10,10,discount,True,True,True,True
671,M,25,73000.0,2016,4,6,1,5,20,10,discount,True,False,True,False
672,M,27,70000.0,2018,3,27,0,10,10,5,bogo,True,True,True,True
673,M,27,70000.0,2018,3,27,0,10,10,7,bogo,True,True,False,True
674,M,67,106000.0,2018,2,12,0,2,10,7,discount,True,True,True,False
675,M,67,106000.0,2018,2,12,0,10,10,5,bogo,True,True,True,True
